parent_name,utility_name,respondent_id,year,FERC_class,original_cost,accum_depr,net_plant_balance,ARC,ARC_accum_depr,net_ARC
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2016,transmission,306739852.0,74272284.0,232467568.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2015,distribution,76991208.0,26600196.0,50391012.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2015,general,24592138.0,14133402.0,10458736.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2015,other_fossil,218149441.0,105289613.0,112859828.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2015,steam,29304837.0,14712059.0,14592778.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2015,transmission,287613748.0,62808995.0,224804753.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2014,distribution,76057215.0,24813496.0,51243719.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2014,general,27179062.0,16770194.0,10408868.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2014,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2014,other_fossil,217668258.0,100247768.0,117420490.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2014,steam,26006265.0,14281795.0,11724470.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2014,transmission,266232580.0,56692702.0,209539878.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2013,distribution,75524047.0,23037895.0,52486152.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2013,general,26416104.0,15549419.0,10866685.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2013,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2013,other_fossil,217416147.0,93919077.0,123497070.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2013,steam,23007028.0,13945075.0,9061953.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2013,transmission,249398970.0,51300007.0,198098963.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2012,distribution,72757398.0,21274135.0,51483263.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2012,general,25879732.0,14855143.0,11024589.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2012,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2012,other_fossil,215564253.0,88629242.0,126935011.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2012,steam,21700340.0,13645690.0,8054650.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2012,transmission,216615352.0,47930102.0,168685250.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2011,distribution,70065188.0,19643359.0,50421829.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2011,general,22058072.0,14225237.0,7832835.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2011,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2011,other_fossil,213717204.0,83380806.0,130336398.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2011,steam,21370492.0,13083502.0,8286990.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2011,transmission,186406953.0,45646017.0,140760936.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2010,distribution,69550757.0,17956419.0,51594338.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2010,general,21726626.0,14054759.0,7671867.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2010,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2010,other_fossil,212424630.0,77872980.0,134551650.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2010,steam,21370492.0,12469864.0,8900628.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2010,transmission,151087073.0,43830666.0,107256407.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2009,distribution,64702955.0,16552058.0,48150897.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2009,general,20593343.0,13114875.0,7478468.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2009,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2009,other_fossil,64113791.0,40977614.0,23136177.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2009,steam,21370492.0,11856225.0,9514267.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2009,transmission,119140847.0,42355392.0,76785455.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2008,distribution,57859789.0,15189643.0,42670146.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2008,general,19941345.0,12059102.0,7882243.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2008,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2008,other_fossil,61376242.0,37773831.0,23602411.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2008,steam,21370492.0,11242586.0,10127906.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2008,transmission,99317532.0,40936915.0,58380617.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2007,distribution,49696068.0,14086568.0,35609500.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2007,general,18452597.0,11218394.0,7234203.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2007,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2007,other_fossil,62027350.0,35281723.0,26745627.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2007,steam,21370492.0,10628947.0,10741545.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2007,transmission,94245718.0,39735208.0,54510510.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2006,distribution,45575973.0,13254095.0,32321878.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2006,general,17199477.0,10600195.0,6599282.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2006,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2006,other_fossil,61512066.0,31903054.0,29609012.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2006,steam,19209324.0,10078508.0,9130816.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2006,transmission,87317740.0,38465471.0,48852269.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2005,distribution,43313542.0,12302513.0,31011029.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2005,general,16144450.0,9975039.0,6169411.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2005,intangible,104285.0,,104285.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2005,other_fossil,61547187.0,28467048.0,33080139.0,,-0.0,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2005,steam,17613400.0,9574649.0,8038751.0,,,
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2005,transmission,85525623.0,37021655.0,48503968.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2020,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2020,regional_transmission_and_market_operation,679641890.0,524208396.0,155433494.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2019,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2019,regional_transmission_and_market_operation,667760227.0,503803771.0,163956456.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2018,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2018,regional_transmission_and_market_operation,641402488.0,491176799.0,150225689.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2017,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2017,regional_transmission_and_market_operation,635173670.0,472569151.0,162604519.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2016,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2016,regional_transmission_and_market_operation,627758228.0,454100842.0,173657386.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2015,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2015,regional_transmission_and_market_operation,600460803.0,438559174.0,161901629.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2014,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2014,regional_transmission_and_market_operation,595158429.0,,595158429.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2013,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2013,regional_transmission_and_market_operation,582979200.0,394948094.0,188031106.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2012,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2012,regional_transmission_and_market_operation,574794841.0,327031690.0,247763151.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2011,general,-2.0,,-2.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2011,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2011,regional_transmission_and_market_operation,576670520.0,279080377.0,297590143.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2010,general,59411514.0,64303852.0,-4892338.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2010,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2010,regional_transmission_and_market_operation,405699298.0,160479576.0,245219722.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2009,general,49638431.0,64984956.0,-15346525.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2009,intangible,32139948.0,,32139948.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2009,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2009,regional_transmission_and_market_operation,310484691.0,121561181.0,188923510.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2008,general,47731463.0,58956969.0,-11225506.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2008,intangible,30380620.0,,30380620.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2008,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2008,regional_transmission_and_market_operation,184806399.0,169888974.0,14917425.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2007,general,43777962.0,62261381.0,-18483419.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2007,intangible,37083323.0,,37083323.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2007,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2007,regional_transmission_and_market_operation,180767463.0,166306997.0,14460466.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2006,general,48319845.0,81486277.0,-33166432.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2006,intangible,55668595.0,,55668595.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2006,other_fossil,,,,,-0.0,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2006,regional_transmission_and_market_operation,147482914.0,141443552.0,6039362.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2005,general,43889786.0,206420201.0,-162530415.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2005,intangible,193756717.0,,193756717.0,,,
California Independent System Operator Corp.,California Independent System Operator Corp.,229,2005,other_fossil,,,,,-0.0,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2015,general,248144.0,,248144.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2015,other_fossil,174319280.0,75143081.17013235,99176198.82986765,49420.0,16284.829867641378,33135.170132358624
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2014,general,247257.0,,247257.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2014,other_fossil,174145834.0,71108723.239288,103037110.760712,49420.0,14927.760712004598,34492.2392879954
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2013,general,188336.0,,188336.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2013,other_fossil,174074621.0,,174074621.0,49420.0,-0.0,49420.0
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2012,general,246225.0,,246225.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2012,other_fossil,173916955.0,63144522.37759927,110772432.62240073,49420.0,12213.622400731034,37206.37759926896
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2011,general,231496.0,,231496.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2011,other_fossil,172884165.0,59105449.4467549,113778715.5532451,49420.0,10856.553245094252,38563.446754905744
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2010,general,231496.0,,231496.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2010,other_fossil,172054491.0,55059036.51591054,116995454.48408946,49420.0,9499.48408945747,39920.51591054253
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2009,general,168233.0,,168233.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2009,other_fossil,171704425.0,51085308.58506618,120619116.41493383,49420.0,8142.414933820689,41277.58506617931
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2008,general,170568.0,,170568.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2008,other_fossil,171334280.0,47161492.65422182,124172787.34577818,49420.0,6785.345778183908,42634.65422181609
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2007,general,162820.0,,162820.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2007,other_fossil,166734888.0,,166734888.0,49420.0,-0.0,49420.0
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2006,general,162820.0,,162820.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2006,other_fossil,166555797.0,39894244.79253309,126661552.2074669,49420.0,4071.207466910345,45348.792533089654
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2005,general,123055.0,,123055.0,,,
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2005,other_fossil,161900013.0,36690415.861688726,125209597.13831127,49420.0,2714.138311273563,46705.861688726436
ISO New England Inc.,ISO New England Inc.,231,2020,general,13531345.0,,13531345.0,,,
ISO New England Inc.,ISO New England Inc.,231,2020,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2020,regional_transmission_and_market_operation,403948024.0,349224831.0,54723193.0,,,
ISO New England Inc.,ISO New England Inc.,231,2019,general,13428827.0,,13428827.0,,,
ISO New England Inc.,ISO New England Inc.,231,2019,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2019,regional_transmission_and_market_operation,383851699.0,,383851699.0,,,
ISO New England Inc.,ISO New England Inc.,231,2018,general,13059446.0,,13059446.0,,,
ISO New England Inc.,ISO New England Inc.,231,2018,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2018,regional_transmission_and_market_operation,375255096.0,,375255096.0,,,
ISO New England Inc.,ISO New England Inc.,231,2017,general,12975526.0,,12975526.0,,,
ISO New England Inc.,ISO New England Inc.,231,2017,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2017,regional_transmission_and_market_operation,365694816.0,,365694816.0,,,
ISO New England Inc.,ISO New England Inc.,231,2016,general,12695572.0,,12695572.0,,,
ISO New England Inc.,ISO New England Inc.,231,2016,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2016,regional_transmission_and_market_operation,351365342.0,,351365342.0,,,
ISO New England Inc.,ISO New England Inc.,231,2015,general,13397588.0,,13397588.0,,,
ISO New England Inc.,ISO New England Inc.,231,2015,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2015,regional_transmission_and_market_operation,352362875.0,,352362875.0,,,
ISO New England Inc.,ISO New England Inc.,231,2014,general,13746245.0,,13746245.0,,,
ISO New England Inc.,ISO New England Inc.,231,2014,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2014,regional_transmission_and_market_operation,350297949.0,275845006.0,74452943.0,,,
ISO New England Inc.,ISO New England Inc.,231,2013,general,11983566.0,,11983566.0,,,
ISO New England Inc.,ISO New England Inc.,231,2013,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2013,regional_transmission_and_market_operation,324681020.0,278534580.0,46146440.0,,,
ISO New England Inc.,ISO New England Inc.,231,2012,general,11753957.0,,11753957.0,,,
ISO New England Inc.,ISO New England Inc.,231,2012,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2012,regional_transmission_and_market_operation,306761278.0,254945280.0,51815998.0,,,
ISO New England Inc.,ISO New England Inc.,231,2011,general,11058354.0,,11058354.0,,,
ISO New England Inc.,ISO New England Inc.,231,2011,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2011,regional_transmission_and_market_operation,283888862.0,230807831.0,53081031.0,,,
ISO New England Inc.,ISO New England Inc.,231,2010,general,10811398.0,,10811398.0,,,
ISO New England Inc.,ISO New England Inc.,231,2010,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2010,regional_transmission_and_market_operation,267057426.0,206245751.0,60811675.0,,,
ISO New England Inc.,ISO New England Inc.,231,2009,general,10153505.0,,10153505.0,,,
ISO New England Inc.,ISO New England Inc.,231,2009,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2009,regional_transmission_and_market_operation,236669087.0,184857091.0,51811996.0,,,
ISO New England Inc.,ISO New England Inc.,231,2008,general,9443790.0,,9443790.0,,,
ISO New England Inc.,ISO New England Inc.,231,2008,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2008,regional_transmission_and_market_operation,219550264.0,165596874.0,53953390.0,,,
ISO New England Inc.,ISO New England Inc.,231,2007,general,8883113.0,,8883113.0,,,
ISO New England Inc.,ISO New England Inc.,231,2007,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2007,regional_transmission_and_market_operation,218248310.0,153026894.0,65221416.0,,,
ISO New England Inc.,ISO New England Inc.,231,2006,general,7913552.0,,7913552.0,,,
ISO New England Inc.,ISO New England Inc.,231,2006,other_fossil,,,,,-0.0,
ISO New England Inc.,ISO New England Inc.,231,2006,regional_transmission_and_market_operation,201913810.0,,201913810.0,,,
ISO New England Inc.,ISO New England Inc.,231,2005,general,142888793.0,,142888793.0,,,
ISO New England Inc.,ISO New England Inc.,231,2005,other_fossil,,,,,-0.0,
"Freeport-McMoRan, Inc.",The Morenci Water & Electric Co.,238,2005,distribution,1697852.0,744709.0,953143.0,,,
"Freeport-McMoRan, Inc.",The Morenci Water & Electric Co.,238,2005,general,697741.0,373040.0,324701.0,,,
"Freeport-McMoRan, Inc.",The Morenci Water & Electric Co.,238,2005,other_fossil,,,,,-0.0,
"Freeport-McMoRan, Inc.",The Morenci Water & Electric Co.,238,2005,transmission,13295177.0,405919.0,12889258.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2013,general,26344864.0,40235829.64516904,-13890965.645169042,21368125.0,-16117256.64516903,37485381.645169035
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2013,intangible,757142.0,,757142.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2013,other_fossil,53001452.0,10132819.0,42868633.0,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2013,steam,1868448235.0,593052679.472965,1275395555.527035,6199213.0,2753791.5270350124,3445421.4729649876
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2013,transmission,11574061.0,2971550.0,8602511.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2012,general,21847180.0,22893109.0,-1045929.0,21368125.0,,21368125.0
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2012,intangible,744003.0,,744003.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2012,other_fossil,52151010.0,8549780.0,43601230.0,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2012,steam,1855974132.0,549689449.5939331,1306284682.406067,6199213.0,2398246.406066887,3800966.593933113
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2012,transmission,11571078.0,2624373.0,8946705.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2011,general,24930972.0,22104200.0,2826772.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2011,intangible,744003.0,,744003.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2011,other_fossil,52151010.0,6989816.0,45161194.0,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2011,steam,1321122003.0,525160432.7149012,795961570.2850988,6199213.0,2042701.285098761,4156511.7149012387
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2011,transmission,3760627.0,2394397.0,1366230.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2010,general,24064360.0,21369270.0,2695090.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2010,intangible,744257.0,,744257.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2010,other_fossil,50361822.0,5462442.0,44899380.0,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2010,steam,1281330212.0,494165512.8358694,787164699.1641307,6199213.0,1687156.1641306356,4512056.835869364
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2010,transmission,3510600.0,2285329.0,1225271.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2009,general,23660513.0,20653397.0,3007116.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2009,other_fossil,50331217.0,3962524.0,46368693.0,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2009,steam,1254432700.0,469066327.1203171,785366372.8796829,6015451.0,1340950.8796829192,4674500.120317081
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2009,transmission,3510600.0,2180011.0,1330589.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2008,general,23316541.0,20172271.0,3144270.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2008,intangible,10631.0,,10631.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2008,other_fossil,50050372.0,2467118.0,47583254.0,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2008,steam,1243105067.0,443593160.8501476,799511906.1498524,5825717.0,1003627.1498523806,4822089.85014762
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2008,transmission,3510600.0,2074693.0,1435907.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2007,general,23032793.0,19178770.0,3854023.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2007,intangible,10631.0,,10631.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2007,other_fossil,49169369.0,998542.0,48170827.0,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2007,steam,902341780.0,417468694.7803554,484873085.2196446,6019133.0,699624.2196445921,5319508.780355408
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2007,transmission,3549233.0,1969069.0,1580164.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2006,general,21275674.0,18014046.0,3261628.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2006,other_fossil,,,,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2006,steam,812129868.0,395644205.510186,416485662.489814,6019133.0,362300.4898140538,5656832.510185946
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2006,transmission,3549233.0,1863445.0,1685788.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2005,general,19348609.0,17703254.0,1645355.0,,,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2005,other_fossil,,,,,-0.0,
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2005,steam,799949453.0,375975301.0280563,423974151.9719437,5643485.0,47062.971943700126,5596422.0280563
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2005,transmission,3549233.0,1757821.0,1791412.0,,,
New York Independent System Operator,New York Independent System Operator,250,2020,other_fossil,,,,,-0.0,
New York Independent System Operator,New York Independent System Operator,250,2020,regional_transmission_and_market_operation,406180893.0,,406180893.0,,,
New York Independent System Operator,New York Independent System Operator,250,2019,other_fossil,,,,,-0.0,
New York Independent System Operator,New York Independent System Operator,250,2019,regional_transmission_and_market_operation,369913914.0,,369913914.0,,,
New York Independent System Operator,New York Independent System Operator,250,2018,distribution,,282260400.0,,,,
New York Independent System Operator,New York Independent System Operator,250,2018,other_fossil,,,,,-0.0,
New York Independent System Operator,New York Independent System Operator,250,2018,regional_transmission_and_market_operation,367236972.0,,367236972.0,,,
New York Independent System Operator,New York Independent System Operator,250,2017,distribution,,264323477.0,,,,
New York Independent System Operator,New York Independent System Operator,250,2017,other_fossil,,,,,-0.0,
New York Independent System Operator,New York Independent System Operator,250,2017,regional_transmission_and_market_operation,360234014.0,,360234014.0,,,
New York Independent System Operator,New York Independent System Operator,250,2016,distribution,,252671664.0,,,,
New York Independent System Operator,New York Independent System Operator,250,2016,other_fossil,,,,,-0.0,
New York Independent System Operator,New York Independent System Operator,250,2016,regional_transmission_and_market_operation,355491204.0,,355491204.0,,,
