parent_name,utility_name,respondent_id,year,CO2_historical,CO2_target,CO2_target_all_years,CO2_1point5C,generation_historical,generation_projected,generation_1point5C,CO2_intensity_historical,CO2_intensity_target,CO2_intensity_target_all_years,CO2_intensity_1point5C
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2045,,,,0.005927062,,1.782358438,4.915257581,,,,0.00120585
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2046,,,,0.004296093,,1.782358438,4.890376306,,,,0.000878479
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2047,,,,0.003084786,,1.782358438,4.863088621,,,,0.000634327
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2048,,,,0.002196862,,1.782358438,4.834235951,,,,0.000454438
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2049,,,,0.001553948,,1.782358438,4.804393387,,,,0.000323443
Wolverine Power Supply Coop.,"Wolverine Power Supply Cooperative, Inc.",227,2050,,,,0.001093679,,1.782358438,4.773952851,,,,0.000229093
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2000,,,,0.800825145,,,1.321501492,,,,0.605996399
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2001,1.46755091,,,0.787820657,3.92673,,1.298749009,0.373733593,,,0.606599621
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2002,0.619711244,,,0.793154872,1.6320975,,1.341086146,0.379702343,,,0.591427235
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2003,0.661929344,,,0.803957107,1.263823,,1.349682605,0.52375162,,,0.595663828
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2004,0.713247844,,,0.814756222,1.84314,,1.380049906,0.386974317,,,0.590381709
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2005,0.699528461,,,0.837363545,1.7677955,,1.409547383,0.395706665,,,0.594065553
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2006,0.597515887,,,0.817519005,1.5346605,,1.412772661,0.389347277,,,0.578662815
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2007,0.689150529,,,0.840609554,1.708952,,1.444763964,0.403259149,,,0.581831756
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2008,0.695764964,,,0.822560302,1.8069285,,1.431779767,0.385053954,,,0.574501974
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2009,0.606234126,,,0.748031395,1.5490735,,1.373020511,0.391352719,,,0.544807153
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2010,0.625932844,,,0.787003955,1.596893,,1.433751238,0.391969183,,,0.548912485
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2011,0.461285745,,,0.752132584,1.1547385,,1.425090125,0.39947204,,,0.52777896
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2012,0.461083527,,,0.705208273,1.142972,,1.406885862,0.403407544,,,0.501254787
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2013,0.531164452,,,0.710591018,1.287768,,1.41321124,0.412469057,,,0.502820101
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2014,0.472636334,,,0.710594138,1.1575305,,1.422818776,0.408314368,,,0.499427018
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2015,0.484444436,,,0.662993171,1.1936215,,1.417255878,0.405861017,,,0.467800614
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2016,0.390787724,,,0.631341117,0.9781305,,1.416934044,0.399525139,,,0.445568458
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2017,0.355236474,,,0.604153539,0.884054,,1.402195495,0.401826668,,,0.430862559
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2018,0.493497347,,,0.61138357,1.2468145,,1.452178484,0.395806551,,,0.421011313
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2019,0.561223649,,,0.561223649,1.431315,,1.431315,0.392103519,,,0.392103519
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2020,,,,0.508832721,,1.431315,1.448412285,,,,0.351303787
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2021,,,,0.463819656,,1.431315,1.454469499,,,,0.318892666
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2022,,,,0.422864038,,1.431315,1.466200817,,,,0.288407995
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2023,,,,0.385251434,,1.431315,1.486663165,,,,0.259138346
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2024,,,,0.351043212,,1.431315,1.519132698,,,,0.231081335
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2025,,,,0.31923183,,1.431315,1.567810951,,,,0.203616278
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2026,,,,0.289164245,,1.431315,1.638029559,,,,0.176531763
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2027,,,,0.260458733,,1.431315,1.735834516,,,,0.150048136
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2028,,,,0.232939983,,1.431315,1.867173865,,,,0.124755379
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2029,,,,0.206586221,,1.431315,2.036376891,,,,0.10144793
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2030,,,,0.18148287,,1.431315,2.244000717,,,,0.080874693
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2031,,,,0.157779944,,1.431315,2.484664713,,,,0.063501503
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2032,,,,0.13565317,,1.431315,2.746061192,,,,0.04939918
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2033,,,,0.115270593,,1.431315,3.010352829,,,,0.03829139
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2034,,,,0.096766727,,1.431315,3.258141545,,,,0.029699976
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2035,,,,0.080225522,,1.431315,3.473463945,,,,0.023096691
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2036,,,,0.065672233,,1.431315,3.64731055,,,,0.01800566
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2037,,,,0.053073162,,1.431315,3.778151565,,,,0.014047388
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2038,,,,0.042341506,,1.431315,3.869987068,,,,0.010940994
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2039,,,,0.033347298,,1.431315,3.929580237,,,,0.008486224
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2040,,,,0.025929435,,1.431315,3.964206932,,,,0.006540888
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2041,,,,0.019908121,,1.431315,3.980366789,,,,0.00500158
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2042,,,,0.015096428,,1.431315,3.983297223,,,,0.003789933
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2043,,,,0.011310129,,1.431315,3.976960982,,,,0.002843912
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2044,,,,0.008375317,,1.431315,3.964239509,,,,0.002112717
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2045,,,,0.006133734,,1.431315,3.947175693,,,,0.001553955
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2046,,,,0.004445895,,1.431315,3.927194897,,,,0.001132079
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2047,,,,0.00319235,,1.431315,3.905281643,,,,0.000817444
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2048,,,,0.002273465,,1.431315,3.882111634,,,,0.000585626
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2049,,,,0.001608133,,1.431315,3.858146696,,,,0.000416815
"Hermiston Generating Co., L.P.","Hermiston Generating Co., L.P.",230,2050,,,,0.001131815,,1.431315,3.83370156,,,,0.000295228
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2000,0.276257352,,,7.81812757,8.350076903,,6.53432726,0.033084408,,,1.196470158
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2001,0,,,7.691170085,1,,6.421824803,0,,,1.197661151
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2002,0,,,7.743245836,1,,6.631166002,0,,,1.167705021
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2003,0,,,7.84870363,1,,6.673672257,0,,,1.176069685
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2004,0,,,7.954130967,1,,6.82382712,0,,,1.165640751
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2005,0,,,8.17483699,1,,6.969681037,0,,,1.172914075
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2006,6.964678318,,,7.981102877,8.733387136,,6.985628822,0.797477337,,,1.142503142
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2007,6.750382829,,,8.206526442,8.260343194,,7.143813769,0.817203677,,,1.148759851
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2008,6.554347848,,,8.030318998,8.215197,,7.079611804,0.797832097,,,1.13428804
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2009,6.75128884,,,7.302723837,8.355512,,6.789069414,0.808004206,,,1.075659032
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2010,5.987153025,,,7.683196962,7.526212,,7.08935999,0.795506827,,,1.083764539
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2011,5.062658129,,,7.342762063,6.452408,,7.046534046,0.784615314,,,1.042038826
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2012,4.248696498,,,6.884659252,5.635222,,6.956520822,0.753953704,,,0.989669898
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2013,6.960856277,,,6.937208783,8.487791,,6.987797431,0.820102224,,,0.99276043
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2014,7.309398428,,,6.93723924,8.944810375,,7.035303079,0.817166393,,,0.986061178
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2015,5.30440668,,,6.472530513,6.827423547,,7.007796646,0.776926558,,,0.923618484
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2016,5.258087739,,,6.16352449,6.773629782,,7.006205298,0.776258507,,,0.879723649
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2017,6.828374976,,,5.898103309,8.426713018,,6.933328719,0.810324852,,,0.850688543
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2018,6.269072596,,,5.968687138,7.877156841,,7.180475782,0.795854738,,,0.831238391
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2019,5.478996394,,,5.478996394,7.077313708,,7.077313708,0.77416328,,,0.77416328
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2020,,,,4.967525243,,7.077313708,7.161853346,,,,0.693608903
"Buckeye Power, Inc.","Buckeye Power, Inc.",245,2021,,,,4.528081143,,7.077313708,7.191803986,,,,0.629616874
