parent_name,utility_name,respondent_id,year,percent_AMI,ownership,housing_units,income
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2018,30-60%,renter,324471.7310166666,11858484857.838097
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2018,60-80%,owner,174739.22656520444,9832667497.758446
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2018,60-80%,renter,146137.5802299638,8016826563.367614
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2018,80-100%,owner,204611.09431006396,14634306869.652014
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2018,80-100%,renter,135036.20702986603,9260845443.946411
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,0-30%,owner,151461.3933716696,2015130952.8429601
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,0-30%,renter,387857.3384741599,4884452794.823055
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,100%+,owner,1634718.900031254,304027319743.37305
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,100%+,renter,437705.72607380076,55942987033.3729
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,30-60%,owner,269759.8195804647,9683501940.983488
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,30-60%,renter,321175.93528536434,11157512574.967405
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,60-80%,owner,172964.3268067585,9435449167.932014
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,60-80%,renter,144653.19941319697,7550049476.939361
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,80-100%,owner,202532.77343727008,14034084673.74128
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,80-100%,renter,133664.58752604804,8724966535.356865
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,0-30%,owner,150277.58514611376,1912827041.9479744
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,0-30%,renter,384825.8814314988,4620497487.856129
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,100%+,owner,1621942.0884804607,287488298687.1761
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,100%+,renter,434284.65864952485,53074939461.96482
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,30-60%,owner,267651.40180987056,9178647165.095675
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,30-60%,renter,318665.6539154547,10545898992.167534
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,60-80%,owner,171612.45364460407,8931113206.883451
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,60-80%,renter,143522.60340119337,7136421084.1459465
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,80-100%,owner,200949.7960342324,13294368247.59912
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,80-100%,renter,132619.87748703084,8261138222.804563
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,0-30%,owner,149327.1452596267,1810644141.3471346
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,0-30%,renter,382392.0263312228,4365633780.571004
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,100%+,owner,1611684.0153755292,272038644314.20505
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,100%+,renter,431537.9984522091,50166509796.08127
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,30-60%,owner,265958.62395676126,8692169495.336428
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,30-60%,renter,316650.23326812574,9975162578.759703
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,60-80%,owner,170527.08006208984,8467000219.39743
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,60-80%,renter,142614.88581475464,6755859331.474292
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,80-100%,owner,199678.87661437006,12595669993.283571
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,80-100%,renter,131781.1148652999,7814581241.778737
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,0-30%,owner,148403.0977534599,1792714393.536072
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,0-30%,renter,380025.75596762006,4331229157.078355
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,100%+,owner,1601710.7945485518,269616696621.74033
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,100%+,renter,428867.6091496292,49311487251.76232
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,30-60%,owner,264312.85216634994,8616040849.749846
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,30-60%,renter,314690.7780205885,9881857157.524818
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,60-80%,owner,169471.84577905794,8403057214.928203
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,60-80%,renter,141732.37427038376,6681180044.548644
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,80-100%,owner,198443.2488412085,12493645813.416054
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,80-100%,renter,130965.64350314731,7718697996.45387
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,0-30%,owner,147932.6692840247,1730193515.4100869
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,0-30%,renter,378821.0982655084,4182117249.790481
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,100%+,owner,1596633.4722489126,260369160872.68552
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,100%+,renter,427508.12585031247,47638407576.857635
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,30-60%,owner,263474.9970785587,8308485136.847086
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,30-60%,renter,313693.2280820049,9536171200.03533
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,60-80%,owner,168934.63070586135,8089876879.249789
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,60-80%,renter,141283.09157408786,6442538014.490147
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,80-100%,owner,197814.19624570862,12043089325.06617
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,80-100%,renter,130550.49066500289,7451587503.837864
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,0-30%,owner,147019.7757004923,1704821094.3870115
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,0-30%,renter,376483.3904989465,4117073219.4270024
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,100%+,owner,1586780.6354203569,255328751738.93173
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,100%+,renter,424869.97008062614,46946521628.38345
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,30-60%,owner,261849.0909455969,8183690147.990215
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,30-60%,renter,311757.42487842846,9392173344.582207
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,60-80%,owner,167892.1338648712,7966483836.236207
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,60-80%,renter,140411.2325832114,6347325459.307374
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,80-100%,owner,196593.4833946638,11860203801.199272
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,80-100%,renter,129744.86263279106,7344982614.409281
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,0-30%,owner,147074.13143614907,1661262022.9481692
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,0-30%,renter,376622.5828732771,4022846594.393935
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,100%+,owner,1587367.2954690019,249549076870.14584
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,100%+,renter,425027.051804306,45901363421.10351
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,30-60%,owner,261945.901050916,7980584126.789478
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,30-60%,renter,311872.686951813,9181769290.102785
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,60-80%,owner,167954.20646975594,7776560459.87665
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,60-80%,renter,140463.14502699798,6210717914.330641
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,80-100%,owner,196666.1673813205,11569945271.929625
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,80-100%,renter,129792.83153644734,7173248721.812237
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,0-30%,owner,147034.8570606744,1665880575.1050143
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,0-30%,renter,376522.01034847373,4034515628.3928127
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,100%+,owner,1586943.408150621,249682592868.039
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,100%+,renter,424913.5534490488,45735575846.91126
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,30-60%,owner,261875.951552854,7999449164.997586
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,30-60%,renter,311789.40510688175,9206016379.280064
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,60-80%,owner,167909.3563217182,7794154103.05383
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,60-80%,renter,140425.6360358223,6218122783.692002
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,80-100%,owner,196613.65004992115,11600202574.613008
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,80-100%,renter,129758.17192397961,7182772816.518139
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,0-30%,owner,145388.08249702255,1665824703.1941135
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,0-30%,renter,372305.00438341213,4047150287.895295
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,100%+,owner,1569169.8128906963,250222174984.46484
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,100%+,renter,420154.56741295586,46089600480.05248
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,30-60%,owner,258942.96909909873,7999954280.931324
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,30-60%,renter,308297.3973489244,9234646907.88467
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,60-80%,owner,166028.7896144943,7801505501.593617
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,60-80%,renter,138852.88403584654,6247259956.337249
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,80-100%,owner,194411.59834434983,11599101865.937721
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,80-100%,renter,128304.89437318635,7210714494.602205
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,0-30%,owner,144100.27572520982,1700602080.1405447
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,0-30%,renter,369007.23129506625,4114791004.1928935
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,100%+,owner,1555270.54772082,255446427134.1475
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,100%+,renter,416432.9563439476,46658122307.32494
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,30-60%,owner,256649.32505763404,8159397277.630418
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,30-60%,renter,305566.58565364,9383428234.773878
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,60-80%,owner,164558.15326033608,7946047998.949662
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,60-80%,renter,137622.96421521227,6336533630.058258
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,80-100%,owner,192689.5550477686,11826581803.160412
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,80-100%,renter,127168.40568035329,7322403979.297268
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,0-30%,owner,143433.08263464647,1625790143.4660532
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,0-30%,renter,367298.7052436831,3923284596.6483383
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,100%+,owner,1548069.5499560798,244078283591.90076
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,100%+,renter,414504.84628477314,44411437846.60048
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,30-60%,owner,255461.02298455208,7795950160.488938
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,30-60%,renter,304151.79367195064,8937585426.93575
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,60-80%,owner,163796.23894547016,7587487847.672881
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,60-80%,renter,136985.76147312787,6031598078.314844
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,80-100%,owner,191797.39062195778,11298880798.585598
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,80-100%,renter,126579.60818374318,6977120215.544392
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,0-30%,owner,142358.7713679136,1544073128.8435483
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,0-30%,renter,364547.6444001763,3727726266.148269
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,100%+,owner,1536474.5362489622,231671089638.70602
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,100%+,renter,411400.21227496426,42062256567.68921
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,30-60%,owner,253547.62441455387,7402095148.432252
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,30-60%,renter,301873.7020857061,8497157530.650157
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,60-80%,owner,162569.4079960451,7205047244.306548
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,60-80%,renter,135959.74052852133,5731615957.550276
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,80-100%,owner,190360.83153886194,10733236671.175913
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,80-100%,renter,125631.52914428705,6627057677.539702
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,0-30%,owner,141548.14825811682,1473808899.7527356
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,0-30%,renter,362471.8274882085,3545739159.882166
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,100%+,owner,1527725.501997472,221094264276.32263
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,100%+,renter,409057.6062223788,39749503312.97992
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,30-60%,owner,252103.8667745466,7069233904.440581
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,30-60%,renter,300154.7648063287,8077877795.383227
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,60-80%,owner,161643.7009405452,6882540967.709136
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,60-80%,renter,135185.55495066525,5440794346.034746
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,80-100%,owner,189276.87381878137,10254868590.380178
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,80-100%,renter,124916.15474294296,6293615070.050398
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,0-30%,owner,38230.31504697918,502658984.0897281
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,0-30%,renter,85779.06857377476,1106604845.5226183
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,100%+,owner,410663.59957485873,72427285145.85126
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,100%+,renter,143526.87253214416,19302096490.34486
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,30-60%,owner,66148.05813993141,2452810031.323396
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,30-60%,renter,87954.32307107419,3185875787.399383
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,60-80%,owner,52450.54610389872,2945215740.46733
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,60-80%,renter,50410.82800041929,2769534582.0648003
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,80-100%,owner,59227.16556141545,4202362120.847553
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,80-100%,renter,45205.22339550383,3062336709.3635554
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,0-30%,owner,37694.44135098135,511997129.5385326
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,0-30%,renter,84576.70478317059,1127162793.0157006
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,100%+,owner,404907.3346671407,73772802772.23726
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,100%+,renter,141515.05872510906,19660681117.694374
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,30-60%,owner,65220.861899069496,2498377100.7596846
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,30-60%,renter,86721.46877402811,3245061383.2530794
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,60-80%,owner,51715.347663518056,2999930475.174397
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,60-80%,renter,49704.22025508153,2820985600.6905813
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,80-100%,owner,58396.97935777392,4280431487.8640127
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,80-100%,renter,44571.582524127545,3119227258.4443364
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,0-30%,owner,37163.05410783226,471823632.39349145
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,0-30%,renter,83384.40744757967,1037254091.3436692
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,100%+,owner,399199.26247962133,68002468284.4188
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,100%+,renter,139520.088267268,18083288352.08923
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,30-60%,owner,64301.42834976576,2302310021.86261
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,30-60%,renter,85498.93620524465,2986217992.0728335
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,60-80%,owner,50986.30446673652,2769227516.072566
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,60-80%,renter,49003.52838573419,2600868867.8324385
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,80-100%,owner,57573.743656249055,3949920719.7809763
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,80-100%,renter,43943.24663396923,2874629667.1793776
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,0-30%,owner,36703.52365867023,440928452.82134104
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,0-30%,renter,82353.33841605388,967964383.9926808
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,100%+,owner,394263.06385988044,63435567126.38666
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,100%+,renter,137794.88751701356,16860921071.38496
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,30-60%,owner,63506.325122630704,2149711254.460928
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,30-60%,renter,84441.7204973196,2787897066.646454
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,60-80%,owner,50355.84607317369,2586052751.60201
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,60-80%,renter,48397.58751380579,2426096524.726958
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,80-100%,owner,56861.829931248656,3689964436.6088247
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,80-100%,renter,43399.877410203226,2681639690.4858665
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,0-30%,owner,36212.99255580751,413381248.5724565
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,0-30%,renter,81252.71183062518,907962556.4845462
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,100%+,owner,388993.86144400993,59466470993.7534
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,100%+,renter,135953.3019850316,15837377164.276722
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,30-60%,owner,62657.58296940148,2015576114.1034684
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,30-60%,renter,83313.1833391879,2613486017.9005437
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,60-80%,owner,49682.85595539725,2420462234.5149856
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,60-80%,renter,47750.76890859991,2271972858.453913
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,80-100%,owner,56101.889376048624,3453362561.7639627
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,80-100%,renter,42819.8516358903,2512328255.984554
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,0-30%,owner,35701.50015684822,387412161.0708715
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,0-30%,renter,80105.05344718308,850889138.8416672
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,100%+,owner,383499.4963190128,55692243571.3777
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,100%+,renter,134033.02211665025,14837612799.964163
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,30-60%,owner,61772.57250315463,1888598458.0670383
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,30-60%,renter,82136.42171294487,2448802330.2568526
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,60-80%,owner,48981.10773228064,2267007762.9752493
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,60-80%,renter,47076.31055491463,2126843475.4971411
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,80-100%,owner,55309.47516341813,3234506277.807346
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,80-100%,renter,42215.04029359181,2352139483.3595986
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,0-30%,owner,35329.271667218134,362473505.06672996
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,0-30%,renter,79269.8677287851,794482967.1406356
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,100%+,owner,379501.08063167287,52129712417.77661
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,100%+,renter,132635.576374487,13829212515.205334
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,30-60%,owner,61128.523618306695,1767514396.313239
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,30-60%,renter,81280.05668448658,2291748533.8299503
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,60-80%,owner,48470.42432481887,2128541428.0242755
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,60-80%,renter,46585.48681086373,1996534876.197494
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,80-100%,owner,54732.811373049095,3037539315.94894
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,80-100%,renter,41774.90078631283,2205776204.569337
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,0-30%,owner,35184.932917781414,344888425.90172917
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,0-30%,renter,78946.00841790668,754726844.9661263
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,100%+,owner,377950.61811706977,49570791688.28802
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,100%+,renter,132093.68993524642,13124969213.461777
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,30-60%,owner,60878.78128744052,1681402530.7959821
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,30-60%,renter,80947.98468915965,2177602274.9670563
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,60-80%,owner,48272.39702050271,2027594521.2510774
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,60-80%,renter,46395.160472650074,1898681466.2643266
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,80-100%,owner,54509.19890740996,2893315008.333119
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,80-100%,renter,41604.22823483381,2096890118.6746473
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,0-30%,owner,35373.621356853975,337233601.9155203
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,0-30%,renter,79369.37711194919,736256398.6624258
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,100%+,owner,379977.47752150946,48443104829.00561
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,100%+,renter,132802.07702307898,12791431590.838512
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,30-60%,owner,61205.25973321746,1643595367.564516
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,30-60%,renter,81382.08950649027,2126745586.6398625
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,60-80%,owner,48531.270421380694,1985633802.1156611
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,60-80%,renter,46643.96669975181,1857574679.3988395
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,80-100%,owner,54801.51879561228,2832859027.0360255
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,80-100%,renter,41827.341830155805,2050428917.6956182
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,0-30%,owner,35193.832275071436,333319242.6715742
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,0-30%,renter,78965.97630408047,726225387.6986425
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,100%+,owner,378046.213512875,47798678720.3299
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,100%+,renter,132127.10051315592,12623143979.39775
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,30-60%,owner,60894.179413318125,1623284183.6563048
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,30-60%,renter,80968.45893702422,2098574044.8761134
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,60-80%,owner,48284.606602068285,1960185050.3001418
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,60-80%,renter,46406.895243057064,1831882822.8964543
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,80-100%,owner,54522.98596898564,2797109585.001286
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,80-100%,renter,41614.7512303645,2022265588.3402205
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2010,0-30%,owner,35038.57158714232,324221875.4171735
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2010,0-30%,renter,78617.6109510795,705865086.1047467
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2010,100%+,owner,376378.42937614716,46554107545.13524
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2010,100%+,renter,131544.2101828443,12264303198.703854
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2010,30-60%,owner,60625.53938251114,1579006689.6188207
